"INCIDENT_NUMBER","OFFENSE_CODE","OFFENSE_CODE_GROUP","OFFENSE_DESCRIPTION","DISTRICT","REPORTING_AREA","SHOOTING","OCCURRED_ON_DATE","YEAR","MONTH","DAY_OF_WEEK","HOUR","UCR_PART","STREET","Lat","Long","Location","distrito"
"222000630",619,NA,"LARCENY ALL OTHERS","A7",NA,0,"2022-01-03 21:20:00",2022,1,"Monday",21,NA,"LUBEC ST",42.3705136251691,-71.0333602174488,"(42.370513625169096, -71.0333602174488)","East Boston"
"222000858",1402,NA,"VANDALISM","B2",297,0,"2022-01-03 22:15:00",2022,1,"Monday",22,NA,"SHERMAN ST",42.3212734130573,-71.0828753092536,"(42.321273413057305, -71.08287530925358)","Roxbury"
"222000639",301,NA,"ROBBERY","C11",NA,0,"2022-01-03 23:12:00",2022,1,"Monday",23,NA,"WILLIAM T MORRISSEY BLVD",42.2968164243252,-71.0485378449595,"(42.29681642432516, -71.04853784495945)","Dorchester"
"222000656",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D14",NA,0,"2022-01-04 03:13:00",2022,1,"Tuesday",3,NA,"SOLDIERS FIELD RD",42.364286640938,-71.1367563632613,"(42.36428664093802, -71.13675636326127)","Allston"
"222000975",1402,NA,"VANDALISM","C11",355,0,"2022-01-04 05:20:00",2022,1,"Tuesday",5,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222000687",1402,NA,"VANDALISM","B2",NA,0,"2022-01-04 09:38:00",2022,1,"Tuesday",9,NA,"MILLS ST",42.3213060821442,-71.0834373107648,"(42.321306082144176, -71.08343731076484)","Roxbury"
"222001141",619,NA,"LARCENY ALL OTHERS","D4",167,0,"2022-01-04 10:00:00",2022,1,"Tuesday",10,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222000684",1402,NA,"VANDALISM","C6",NA,0,"2022-01-04 10:03:00",2022,1,"Tuesday",10,NA,"BOSTON ST",42.3269211210856,-71.0584186076542,"(42.32692112108557, -71.05841860765418)","South Boston"
"222000708",423,NA,"ASSAULT - AGGRAVATED","A7",NA,0,"2022-01-04 11:25:00",2022,1,"Tuesday",11,NA,"BRANDYWYNE DR",42.3859371466518,-71.0132838363703,"(42.38593714665179, -71.01328383637032)","East Boston"
"222000699",1402,NA,"VANDALISM","E18",520,0,"2022-01-04 11:53:00",2022,1,"Tuesday",11,NA,"HYDE PARK AVE",42.2562159204022,-71.1240194732902,"(42.256215920402155, -71.12401947329023)","Hyde Park"
"222000709",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-01-04 11:53:00",2022,1,"Tuesday",11,NA,"E BROADWAY",42.3356166054049,-71.0364189448822,"(42.33561660540492, -71.03641894488216)","South Boston"
"222000721",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-01-04 12:06:00",2022,1,"Tuesday",12,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222003168",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-01-04 12:30:00",2022,1,"Tuesday",12,NA,"COLUMBUS AVE",42.3413865007645,-71.0808255014242,"(42.34138650076452, -71.08082550142417)","Back Bay"
"222000744",801,NA,"ASSAULT - SIMPLE","D14",NA,0,"2022-01-04 13:43:00",2022,1,"Tuesday",13,NA,"COMMONWEALTH AVE",42.3413910813807,-71.1465421558098,"(42.34139108138067, -71.1465421558098)","Brighton"
"222008880",520,NA,"BURGLARY - RESIDENTIAL","D14",778,0,"2022-01-04 14:00:00",2022,1,"Tuesday",14,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222000739",1402,NA,"VANDALISM","D14",NA,0,"2022-01-04 14:03:00",2022,1,"Tuesday",14,NA,"BRIGHTON AVE",42.3522212470306,-71.1260716683589,"(42.35222124703065, -71.12607166835893)","Allston"
"222000740",1402,NA,"VANDALISM","D14",NA,0,"2022-01-04 14:18:00",2022,1,"Tuesday",14,NA,"COLBORNE RD",42.3427930705837,-71.1462768425196,"(42.34279307058374, -71.14627684251963)","Brighton"
"222003057",613,NA,"LARCENY SHOPLIFTING","E5",691,0,"2022-01-04 15:13:00",2022,1,"Tuesday",15,NA,"CENTRE ST",42.2870935525911,-71.1482212837716,"(42.28709355259107, -71.14822128377165)","West Roxbury"
"222000773",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A1",84,0,"2022-01-04 16:08:00",2022,1,"Tuesday",16,NA,"SALEM ST",42.3655412085791,-71.0552750079542,"(42.36554120857907, -71.05527500795417)","North End"
"222000930",301,NA,"ROBBERY","B3",406,0,"2022-01-04 16:30:00",2022,1,"Tuesday",16,NA,"RIVER ST",42.2713022537202,-71.0744236196583,"(42.27130225372019, -71.07442361965835)","Mattapan"
"222001755",423,NA,"ASSAULT - AGGRAVATED","A7",28,0,"2022-01-04 16:46:00",2022,1,"Tuesday",16,NA,"PARIS ST",42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.03929078135145)","East Boston"
"222000778",613,NA,"LARCENY SHOPLIFTING","A1",112,0,"2022-01-04 16:50:00",2022,1,"Tuesday",16,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222000790",613,NA,"LARCENY SHOPLIFTING","A1",112,0,"2022-01-04 16:52:00",2022,1,"Tuesday",16,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222002218",801,NA,"ASSAULT - SIMPLE","D4",167,0,"2022-01-04 17:20:00",2022,1,"Tuesday",17,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222000989",1402,NA,"VANDALISM","C11",355,0,"2022-01-04 17:30:00",2022,1,"Tuesday",17,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222000782",423,NA,"ASSAULT - AGGRAVATED","E13",NA,0,"2022-01-04 17:32:00",2022,1,"Tuesday",17,NA,"CENTRE ST",42.3126512614324,-71.1141450921749,"(42.31265126143235, -71.11414509217491)","Jamaica Plain"
"222000802",1402,NA,"VANDALISM","B3",NA,0,"2022-01-04 18:11:00",2022,1,"Tuesday",18,NA,"BLUE HILL AVE",42.2957638038155,-71.0875600191673,"(42.29576380381549, -71.08756001916733)","Mattapan"
"222000801",613,NA,"LARCENY SHOPLIFTING","B2",NA,0,"2022-01-04 18:18:00",2022,1,"Tuesday",18,NA,"BLUE HILL AVE",42.3078213946538,-71.0835407566056,"(42.3078213946538, -71.08354075660561)","Roxbury"
"222003820",1402,NA,"VANDALISM","C11",355,0,"2022-01-04 19:30:00",2022,1,"Tuesday",19,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222000810",520,NA,"BURGLARY - RESIDENTIAL","C11",NA,0,"2022-01-04 19:35:00",2022,1,"Tuesday",19,NA,"BOWDOIN AVE",42.3017598181921,-71.0755517709085,"(42.30175981819208, -71.07555177090849)","Dorchester"
"222000824",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D4",NA,0,"2022-01-04 20:13:00",2022,1,"Tuesday",20,NA,"BLACKWOOD ST",42.3429646368692,-71.082447127877,"(42.34296463686919, -71.08244712787703)","Back Bay"
"222000857",520,NA,"BURGLARY - RESIDENTIAL","C6",NA,0,"2022-01-04 23:30:00",2022,1,"Tuesday",23,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222001071",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","E5",691,0,"2022-01-05 00:00:00",2022,1,"Wednesday",0,NA,"CENTRE ST",42.2870935525911,-71.1482212837716,"(42.28709355259107, -71.14822128377165)","West Roxbury"
"222003746",520,NA,"BURGLARY - RESIDENTIAL","C11",355,0,"2022-01-05 00:00:00",2022,1,"Wednesday",0,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222000838",1402,NA,"VANDALISM","E5",NA,0,"2022-01-05 00:01:00",2022,1,"Wednesday",0,NA,"FAWNDALE RD",42.2901178327599,-71.1218790373758,"(42.2901178327599, -71.12187903737585)","Roslindale"
"222000844",801,NA,"ASSAULT - SIMPLE","A1",122,0,"2022-01-05 01:44:00",2022,1,"Wednesday",1,NA,"TREMONT ST",42.3504058332738,-71.0651252611518,"(42.35040583327376, -71.06512526115185)","Beacon Hill"
"222000862",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-01-05 07:33:00",2022,1,"Wednesday",7,NA,"WASHINGTON ST",42.3402857372221,-71.071454487991,"(42.340285737222054, -71.07145448799103)","South End"
"222000882",1402,NA,"VANDALISM","A1",NA,0,"2022-01-05 09:11:00",2022,1,"Wednesday",9,NA,"CORTES ST",42.3482769757336,-71.0703893239934,"(42.348276975733555, -71.07038932399338)","South End"
"222000893",520,NA,"BURGLARY - RESIDENTIAL","B3",NA,0,"2022-01-05 09:43:00",2022,1,"Wednesday",9,NA,"DR. MARY MOORE BEATTY CIR",42.2730864076397,-71.0801289960239,"(42.27308640763968, -71.08012899602387)","Mattapan"
"222000883",613,NA,"LARCENY SHOPLIFTING","E13",NA,0,"2022-01-05 09:50:00",2022,1,"Wednesday",9,NA,"COLUMBUS AVE",42.3177153418413,-71.0982304886753,"(42.31771534184127, -71.09823048867534)","Roxbury"
"222000895",613,NA,"LARCENY SHOPLIFTING","B3",444,0,"2022-01-05 10:13:00",2022,1,"Wednesday",10,NA,"BLUE HILL AVE",42.2957638038155,-71.0875600191673,"(42.29576380381549, -71.08756001916733)","Mattapan"
"222000898",613,NA,"LARCENY SHOPLIFTING","C6",NA,0,"2022-01-05 10:59:00",2022,1,"Wednesday",10,NA,"W BROADWAY",42.3423419278641,-71.0563327553491,"(42.34234192786415, -71.05633275534915)","Downtown"
"222000971",1402,NA,"VANDALISM","B3",NA,0,"2022-01-05 11:00:00",2022,1,"Wednesday",11,NA,"WOODHAVEN ST",42.2710547878415,-71.097538975641,"(42.27105478784147, -71.09753897564099)","Mattapan"
"222000938",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-01-05 12:05:00",2022,1,"Wednesday",12,NA,"HUNTINGTON AVE",42.3420184979973,-71.0856621266345,"(42.34201849799732, -71.08566212663452)","Fenway"
"222000935",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-01-05 12:29:00",2022,1,"Wednesday",12,NA,"OLD COLONY AVE",42.3242256151538,-71.052426079102,"(42.32422561515385, -71.05242607910198)","South Boston"
"222000925",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-01-05 12:39:00",2022,1,"Wednesday",12,NA,"TEMPLE ST",42.3598685236114,-71.063600399502,"(42.359868523611425, -71.06360039950198)","Beacon Hill"
"222000978",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-01-05 13:41:00",2022,1,"Wednesday",13,NA,"NEWBURY ST",42.3484057624732,-71.0868833874023,"(42.34840576247316, -71.08688338740227)","Back Bay"
"222000962",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-01-05 14:02:00",2022,1,"Wednesday",14,NA,"PARK PLZ",42.3516278926418,-71.0686640970633,"(42.351627892641815, -71.06866409706335)","Beacon Hill"
"222000967",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","B2",NA,0,"2022-01-05 14:31:00",2022,1,"Wednesday",14,NA,"BLUE HILL AVE",42.3160569015576,-71.0782001737557,"(42.316056901557644, -71.07820017375566)","Roxbury"
"222000963",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","E5",691,0,"2022-01-05 14:51:00",2022,1,"Wednesday",14,NA,"CENTRE ST",42.2870935525911,-71.1482212837716,"(42.28709355259107, -71.14822128377165)","West Roxbury"
"222000984",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A1",NA,0,"2022-01-05 15:08:00",2022,1,"Wednesday",15,NA,"CLINTON ST",42.3606798411604,-71.0548232544902,"(42.36067984116042, -71.05482325449019)","Downtown"
"222000996",1402,NA,"VANDALISM","A1",NA,0,"2022-01-05 15:43:00",2022,1,"Wednesday",15,NA,"TREMONT ST",42.3554073751696,-71.0631243255221,"(42.355407375169605, -71.06312432552214)","Beacon Hill"
"222001011",520,NA,"BURGLARY - RESIDENTIAL","C6",NA,0,"2022-01-05 16:41:00",2022,1,"Wednesday",16,NA,"D ST",42.3422802557582,-71.0467636767727,"(42.342280255758205, -71.04676367677266)","South Boston Waterfront"
"222004403",619,NA,"LARCENY ALL OTHERS","D4",167,0,"2022-01-05 18:00:00",2022,1,"Wednesday",18,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222001014",616,NA,"LARCENY THEFT OF BICYCLE","D4",NA,0,"2022-01-05 18:12:00",2022,1,"Wednesday",18,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222001045",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-01-05 19:29:00",2022,1,"Wednesday",19,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222004117",520,NA,"BURGLARY - RESIDENTIAL","E13",574,0,"2022-01-05 20:00:00",2022,1,"Wednesday",20,NA,"WASHINGTON ST",42.3097185676727,-71.1042943178765,"(42.30971856767274, -71.10429431787648)","Jamaica Plain"
"222001057",1402,NA,"VANDALISM","A1",NA,0,"2022-01-05 20:44:00",2022,1,"Wednesday",20,NA,"STUART ST & TREMONT ST
BOSTON  MA 02116
UNITED STA",42.3510800288669,-71.0648899821582,"(42.35108002886693, -71.06488998215816)","Beacon Hill"
"222001169",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C6",NA,0,"2022-01-05 21:00:00",2022,1,"Wednesday",21,NA,"DORCHESTER AVE",42.335433172896,-71.0570537824971,"(42.33543317289599, -71.05705378249714)","South Boston"
"222001064",613,NA,"LARCENY SHOPLIFTING","D14",NA,0,"2022-01-05 21:37:00",2022,1,"Wednesday",21,NA,"HARVARD AVE",42.3496675134199,-71.1304867775894,"(42.349667513419874, -71.13048677758938)","Allston"
"222001063",301,NA,"ROBBERY","C6",NA,0,"2022-01-05 21:49:00",2022,1,"Wednesday",21,NA,"NEWMARKET SQ",42.3300478719702,-71.0666543980771,"(42.33004787197021, -71.06665439807715)","South End"
"222001068",801,NA,"ASSAULT - SIMPLE","D14",796,0,"2022-01-05 22:03:00",2022,1,"Wednesday",22,NA,"COMMONWEALTH AVE",42.3507396316499,-71.1304790941051,"(42.35073963164991, -71.13047909410511)","Allston"
"222001081",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-01-05 22:38:00",2022,1,"Wednesday",22,NA,"LANGFORD PARK",42.3224280850635,-71.0797637573637,"(42.32242808506346, -71.0797637573637)","Roxbury"
"222001298",801,NA,"ASSAULT - SIMPLE","B2",NA,0,"2022-01-06 00:00:00",2022,1,"Thursday",0,NA,"MOUNT PLEASANT AVE",42.3281945832152,-71.0793342948539,"(42.32819458321523, -71.07933429485394)","Roxbury"
"222001131",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A7",NA,0,"2022-01-06 00:10:00",2022,1,"Thursday",0,NA,"PARIS ST",42.3744269722053,-71.0352787630199,"(42.374426972205306, -71.03527876301989)","East Boston"
"222001102",423,NA,"ASSAULT - AGGRAVATED","D4",NA,0,"2022-01-06 05:45:00",2022,1,"Thursday",5,NA,"WASHINGTON ST",42.343346721521,-71.0664314161937,"(42.34334672152103, -71.0664314161937)","South End"
"222001154",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-01-06 08:00:00",2022,1,"Thursday",8,NA,"MASSACHUSETTS AVE",42.324118374264,-71.0646132103913,"(42.32411837426396, -71.06461321039133)","South End"
"222001166",619,NA,"LARCENY ALL OTHERS","B2",326,0,"2022-01-06 08:03:00",2022,1,"Thursday",8,NA,"BRUNSWICK ST",42.3108998639234,-71.0800766141243,"(42.310899863923375, -71.08007661412431)","Roxbury"
"222002673",619,NA,"LARCENY ALL OTHERS","D4",595,0,"2022-01-06 10:10:00",2022,1,"Thursday",10,NA,"HEMENWAY ST",42.3403293944021,-71.0915521259453,"(42.34032939440213, -71.09155212594534)","Fenway"
"222001158",613,NA,"LARCENY SHOPLIFTING","A15",55,0,"2022-01-06 10:30:00",2022,1,"Thursday",10,NA,"BUNKER HILL ST",42.37886303131,-71.0622162002707,"(42.37886303131002, -71.0622162002707)","Charlestown"
"222001159",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-01-06 10:45:00",2022,1,"Thursday",10,NA,"WASHINGTON ST",42.3064928298065,-71.0818067682928,"(42.30649282980647, -71.08180676829282)","Roxbury"
"222003246",520,NA,"BURGLARY - RESIDENTIAL","B3",432,0,"2022-01-06 11:00:00",2022,1,"Thursday",11,NA,"BALLOU AVE",42.2855541281477,-71.0824562289942,"(42.285554128147695, -71.0824562289942)","Mattapan"
"222001163",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C6",NA,0,"2022-01-06 11:28:00",2022,1,"Thursday",11,NA,"DORCHESTER AVE",42.33976142604,-71.057092196771,"(42.339761426039985, -71.05709219677098)","South End"
"222001170",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","E5",NA,0,"2022-01-06 12:24:00",2022,1,"Thursday",12,NA,"ROWE ST",42.2833604784056,-71.1204241661756,"(42.2833604784056, -71.12042416617562)","Roslindale"
"222001181",613,NA,"LARCENY SHOPLIFTING","E5",NA,0,"2022-01-06 12:36:00",2022,1,"Thursday",12,NA,"CENTRE ST",42.2874703518929,-71.1515983956729,"(42.287470351892914, -71.15159839567295)","West Roxbury"
"222001183",423,NA,"ASSAULT - AGGRAVATED","C11",NA,0,"2022-01-06 12:44:00",2022,1,"Thursday",12,NA,"WHITTEN ST",42.293755001276,-71.0578910861055,"(42.293755001275954, -71.05789108610549)","Dorchester"
"222001190",801,NA,"ASSAULT - SIMPLE","C11",NA,0,"2022-01-06 13:00:00",2022,1,"Thursday",13,NA,"GREENMOUNT ST",42.310126184857,-71.0583287629049,"(42.310126184856955, -71.05832876290495)","Dorchester"
"222001237",1402,NA,"VANDALISM","C6",NA,0,"2022-01-06 15:12:00",2022,1,"Thursday",15,NA,"H ST",42.3309495689398,-71.0413905360383,"(42.330949568939786, -71.04139053603826)","South Boston"
"222001244",520,NA,"BURGLARY - RESIDENTIAL","D14",NA,0,"2022-01-06 15:16:00",2022,1,"Thursday",15,NA,"MURDOCK ST",42.3542898209977,-71.1456338905112,"(42.35428982099767, -71.14563389051119)","Brighton"
"222001362",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-01-06 15:23:00",2022,1,"Thursday",15,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222001236",801,NA,"ASSAULT - SIMPLE","A15",NA,0,"2022-01-06 15:33:00",2022,1,"Thursday",15,NA,"MAIN ST & GREEN ST
CHARLESTOWN  MA 02129
UNITED ST",42.3755539811925,-71.0644480415707,"(42.375553981192496, -71.06444804157069)","Charlestown"
"222001235",801,NA,"ASSAULT - SIMPLE","E18",520,0,"2022-01-06 16:05:00",2022,1,"Thursday",16,NA,"HYDE PARK AVE",42.2576747641888,-71.1236714591084,"(42.257674764188835, -71.12367145910841)","Hyde Park"
"222001259",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-01-06 16:30:00",2022,1,"Thursday",16,NA,"HUNTINGTON AVE",42.3473097976345,-71.0791516658207,"(42.347309797634516, -71.0791516658207)","Back Bay"
"222001232",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-01-06 16:31:00",2022,1,"Thursday",16,NA,"MAPLE ST",42.3097874639618,-71.0850309584662,"(42.30978746396177, -71.08503095846625)","Roxbury"
"222001372",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-01-06 17:49:00",2022,1,"Thursday",17,NA,"PARK VIEW ST",42.311094659807,-71.0923846263871,"(42.311094659807, -71.09238462638706)","Roxbury"
"222001250",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-01-06 17:53:00",2022,1,"Thursday",17,NA,"NEWBURY ST",42.3517617903338,-71.0745216749477,"(42.3517617903338, -71.07452167494773)","Back Bay"
"222002193",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","E5",687,0,"2022-01-06 18:00:00",2022,1,"Thursday",18,NA,"COLBERG AVE",42.2857579176799,-71.1408289195006,"(42.28575791767985, -71.14082891950063)","Roslindale"
"222001249",1402,NA,"VANDALISM","B3",NA,0,"2022-01-06 18:09:00",2022,1,"Thursday",18,NA,"RIVER ST",42.271330052757,-71.0829986502208,"(42.271330052757, -71.08299865022084)","Mattapan"
"222001262",423,NA,"ASSAULT - AGGRAVATED","E18",NA,0,"2022-01-06 18:42:00",2022,1,"Thursday",18,NA,"RUGBY RD",42.2706021388498,-71.1036060571355,"(42.27060213884979, -71.10360605713554)","Mattapan"
"222001290",801,NA,"ASSAULT - SIMPLE","D4",134,0,"2022-01-06 20:15:00",2022,1,"Thursday",20,NA,"BOYLSTON ST & DARTMOUTH ST
BOSTON  MA 02116
UNITED",42.3500800018915,-71.0773499777377,"(42.350080001891534, -71.07734997773767)","Back Bay"
"222001311",423,NA,"ASSAULT - AGGRAVATED","D14",NA,0,"2022-01-06 21:59:00",2022,1,"Thursday",21,NA,"MARKET ST",42.3534656725854,-71.1507865141955,"(42.35346567258535, -71.15078651419554)","Brighton"
"222001309",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-01-06 22:03:00",2022,1,"Thursday",22,NA,"BOYLSTON ST",42.3490195439479,-71.0813013421,"(42.34901954394794, -71.08130134210003)","Back Bay"
"222001371",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A15",53,0,"2022-01-06 23:00:00",2022,1,"Thursday",23,NA,"ESSEX ST",42.3790261233883,-71.0694807326586,"(42.37902612338835, -71.06948073265862)","Charlestown"
"222001324",801,NA,"ASSAULT - SIMPLE","A1",78,0,"2022-01-06 23:49:00",2022,1,"Thursday",23,NA,"UNION ST",42.3614816294418,-71.0571914621998,"(42.3614816294418, -71.05719146219977)","Downtown"
"222002024",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","E13",912,0,"2022-01-07 00:00:00",2022,1,"Friday",0,NA,"CENTRE ST",42.32283758703,-71.1009672251263,"(42.32283758702995, -71.10096722512631)","Mission Hill"
"222001505",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-01-07 00:00:00",2022,1,"Friday",0,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222001339",301,NA,"ROBBERY","A1",NA,0,"2022-01-07 00:00:00",2022,1,"Friday",0,NA,"PORTLAND ST & MERRIMAC ST
BOSTON  MA 02114
UNITED ",42.3633000156208,-71.060670041121,"(42.36330001562078, -71.06067004112099)","West End"
"222001327",1402,NA,"VANDALISM","C11",NA,0,"2022-01-07 00:18:00",2022,1,"Friday",0,NA,"SAINT MARKS RD",42.292248506453,-71.0584839390519,"(42.29224850645305, -71.0584839390519)","Dorchester"
"222001340",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-01-07 02:47:00",2022,1,"Friday",2,NA,"N CHARLAME CT",42.3196689842533,-71.0847441193485,"(42.31966898425328, -71.08474411934851)","Roxbury"
"222009428",801,NA,"ASSAULT - SIMPLE","D14",778,0,"2022-01-07 03:00:00",2022,1,"Friday",3,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222001941",706,NA,"AUTO THEFT - MOTORCYCLE / SCOOTER","D14",778,0,"2022-01-07 04:00:00",2022,1,"Friday",4,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222001352",1402,NA,"VANDALISM","C6",NA,0,"2022-01-07 05:28:00",2022,1,"Friday",5,NA,"SOUTHAMPTON ST",42.3309163970871,-71.064151057719,"(42.33091639708705, -71.06415105771896)","South End"
"222001360",423,NA,"ASSAULT - AGGRAVATED","B3",NA,0,"2022-01-07 07:05:00",2022,1,"Friday",7,NA,"HOSMER ST",42.2807965812284,-71.0903972356295,"(42.28079658122844, -71.09039723562948)","Mattapan"
"222001370",613,NA,"LARCENY SHOPLIFTING","C6",NA,0,"2022-01-07 07:54:00",2022,1,"Friday",7,NA,"ALLSTATE RD",42.3280996604115,-71.0632167604899,"(42.32809966041151, -71.06321676048991)","South End"
"222001368",423,NA,"ASSAULT - AGGRAVATED","D4",NA,0,"2022-01-07 08:13:00",2022,1,"Friday",8,NA,"MASSACHUSETTS AVE & BOYLSTON ST
BOSTON  MA 02115
U",42.3472899615767,-71.0877300320523,"(42.347289961576735, -71.08773003205229)","Fenway"
"222001385",423,NA,"ASSAULT - AGGRAVATED","C6",NA,0,"2022-01-07 10:43:00",2022,1,"Friday",10,NA,"DORCHESTER AVE",42.3297168270973,-71.056968335468,"(42.32971682709731, -71.05696833546803)","South Boston"
